id,packet_size_avg,packet_size_sum,timestamp
1095,387.611111111111,13954,2023-09-13 14:22:58.864207360
1096,0.0,0,2023-04-15 03:26:32.986864896
1097,303.609756097561,12448,2023-05-12 08:48:30.846870016
1098,299.317073170732,12272,2023-08-15 14:57:12.677054976
1099,301.268292682927,12352,2023-11-08 12:31:37.406731008
1100,387.166666666667,13938,2023-11-18 11:21:28.634580480
1101,0.0,0,2023-08-04 12:43:44.557115392
1102,0.0,0,2023-10-28 22:14:39.125215488
1103,0.0,0,2023-08-04 18:27:44.158612224
1104,0.0,0,2023-06-01 12:20:59.539085568
1105,0.0,0,2023-09-27 11:45:23.695154688
1106,0.0,0,2023-05-16 15:21:07.810593792
1107,0.0,0,2023-05-21 18:06:11.550842368
1108,0.0,0,2023-01-16 12:37:21.669850368
1109,0.0,0,2023-06-25 02:49:45.619930624
1110,0.0,0,2023-12-24 12:34:05.362510592
1111,0.0,0,2023-07-07 18:15:43.283299072
1112,0.0,0,2023-07-18 10:08:34.706798848
1113,0.0,0,2023-02-01 01:33:37.405761280
1114,0.0,0,2023-03-16 04:54:15.392340480
1115,0.0,0,2023-09-05 15:50:47.156510464
1116,0.0,0,2023-12-09 21:00:02.958727424
1117,0.0,0,2023-03-16 17:14:23.200496128
1118,0.0,0,2023-04-08 06:18:27.218238720
1119,0.0,0,2023-05-10 19:54:29.934466048
1120,0.0,0,2023-06-18 07:52:44.734270208
1121,0.0,0,2023-04-01 20:00:14.854987264
1122,0.0,0,2023-07-10 15:44:50.337022976
1123,0.0,0,2023-12-26 19:52:49.295909888
1124,0.0,0,2023-01-10 04:27:02.502618112
1125,0.0,0,2023-10-26 21:58:47.122616320
1126,0.0,0,2023-02-13 06:26:51.082341888
1127,0.0,0,2023-02-21 02:28:42.127964928
1128,0.0,0,2023-04-19 11:19:28.393596160
1129,0.0,0,2023-08-15 01:43:41.809689088
1130,0.0,0,2023-03-26 14:49:40.086668032
1131,0.0,0,2023-11-18 22:23:17.467757056
1132,0.0,0,2023-02-18 05:46:03.515556096
1133,0.0,0,2023-03-27 02:37:13.176376064
1134,0.0,0,2023-09-10 07:06:33.795560192
1135,0.0,0,2023-09-02 08:41:13.140093696
1136,0.0,0,2023-06-28 20:25:45.320773632
1137,0.0,0,2023-07-29 22:15:08.641649920
1138,0.0,0,2023-12-30 02:55:56.762976512
1139,0.0,0,2023-03-14 05:25:15.539352064
1140,0.0,0,2023-08-29 10:30:14.758064384
1141,0.0,0,2023-01-04 06:39:36.194399488
1142,0.0,0,2023-12-29 02:12:59.337584640
1143,0.0,0,2023-07-23 11:15:59.303846656
1144,0.0,0,2023-11-04 13:14:29.300891136
1145,0.0,0,2023-02-22 14:14:34.640816128
1146,0.0,0,2023-12-01 12:53:33.232870912
1147,0.0,0,2023-11-17 03:00:28.822205696
1148,0.0,0,2023-06-10 20:07:07.540691456
1149,0.0,0,2023-02-25 16:29:52.926359296
1150,0.0,0,2023-10-19 12:58:45.672108288
1151,0.0,0,2023-09-08 17:44:33.965283584
1152,0.0,0,2023-11-21 16:58:11.981830912
1153,0.0,0,2023-04-04 16:47:43.876653824
1154,0.0,0,2023-12-15 00:03:24.690538496
1155,0.0,0,2023-07-14 09:17:21.637363456
1156,0.0,0,2023-04-26 04:00:53.290565376
1157,0.0,0,2023-03-21 00:14:21.066231552
1158,0.0,0,2023-02-01 15:00:03.185549568
1159,0.0,0,2023-12-14 13:57:05.578811904
1160,0.0,0,2023-02-24 03:27:11.721670400
1161,0.0,0,2023-09-01 18:33:31.098182400
1162,0.0,0,2023-07-03 10:56:15.080646912
1163,0.0,0,2023-07-31 13:16:11.804194304
1164,0.0,0,2023-03-12 11:29:13.666802432
1165,0.0,0,2023-06-14 11:02:10.379772672
1166,0.0,0,2023-05-28 01:10:16.067417856
1167,0.0,0,2023-04-12 08:37:35.600610816
1168,0.0,0,2023-09-10 21:06:30.070760704
1169,0.0,0,2023-01-15 21:10:27.878467072
1170,0.0,0,2023-11-19 14:53:33.673703168
1171,0.0,0,2023-10-16 05:12:57.100672000
1172,0.0,0,2023-05-26 05:59:23.950163456
1173,0.0,0,2023-02-25 11:56:57.267083008
1174,0.0,0,2023-04-14 16:18:47.110217984
1175,0.0,0,2023-11-16 08:15:45.881018880
1176,0.0,0,2023-08-07 08:15:44.443412224
1177,0.0,0,2023-04-29 08:35:37.865586944
1178,0.0,0,2023-05-04 19:29:50.957209600
1179,0.0,0,2023-05-06 04:51:20.717847040
1180,0.0,0,2023-01-16 12:24:48.494271488
1181,0.0,0,2023-06-03 20:14:03.420572928
1182,0.0,0,2023-11-30 04:16:01.248811264
1183,0.0,0,2023-06-17 06:50:56.365520640
1184,0.0,0,2023-05-06 18:33:57.698918400
1185,0.0,0,2023-03-20 20:49:03.477064192
1186,0.0,0,2023-10-07 09:52:10.599959296
1187,0.0,0,2023-12-19 19:29:52.221856000
1188,0.0,0,2023-05-18 04:41:21.599952640
1189,0.0,0,2023-10-15 08:41:53.161614592
1190,0.0,0,2023-01-14 15:48:12.786219264
1191,0.0,0,2023-01-13 20:47:29.210133248
1192,0.0,0,2023-05-21 23:06:22.965357568
1193,0.0,0,2023-03-21 04:45:03.582456064
1194,0.0,0,2023-05-18 07:01:40.596078592
1195,0.0,0,2023-01-24 09:48:44.136911104
1196,0.0,0,2023-12-03 00:09:30.420535040
1197,0.0,0,2023-10-31 21:19:21.097117184
1198,0.0,0,2023-06-05 04:13:18.023772416
1199,0.0,0,2023-09-10 21:24:46.820418816
1200,0.0,0,2023-02-06 00:57:59.884346624
1201,29.0740740740741,785,2023-10-11 09:18:28.966002944
1202,62.3,623,2023-09-08 06:32:21.299791616
1203,57.0218579234973,10435,2023-08-21 03:29:45.911290112
1204,267.526315789474,5083,2023-07-29 20:15:36.790947328
1205,73.8461538461538,960,2023-06-20 18:32:37.465412096
1206,55.1891891891892,2042,2023-12-08 01:59:11.074327296
1207,56.5833333333333,679,2023-02-23 22:53:21.579205632
1208,0.0,0,2023-09-24 04:47:04.443678208
1209,56.5833333333333,3395,2023-01-11 22:24:48.697569536
1210,120.0,960,2023-03-21 21:10:35.634845952
1211,84.0625,1345,2023-06-28 09:07:34.543936256
1212,0.0,0,2023-08-27 18:56:31.297704704
1213,4.46022727272727,785,2023-01-16 10:20:16.565780480
1214,39.25,785,2023-08-01 19:18:43.508115968
1215,59.22,5922,2023-04-21 21:49:22.659297280
1216,0.0,0,2023-10-30 23:31:27.088133120
1217,56.5833333333333,679,2023-07-03 19:46:52.725030400
1218,59.22,5922,2023-08-06 02:23:07.326792192
1219,56.5833333333333,679,2023-06-21 01:15:26.533198848
1220,56.5833333333333,3395,2023-09-12 03:51:45.667309568
1221,52.2307692307692,679,2023-01-04 14:40:05.252388096
1222,120.0,960,2023-11-05 06:21:08.386802432
1223,60.5769230769231,3150,2023-06-15 18:14:45.254265088
1224,80.0,960,2023-03-22 01:49:53.024468736
1225,56.5833333333333,679,2023-03-11 02:57:29.500990208
1226,56.5833333333333,679,2023-04-06 14:02:06.086897920
1227,56.5833333333333,2716,2023-04-23 01:14:33.587436544
1228,120.0,960,2023-06-05 15:19:27.221313536
1229,120.0,960,2023-05-08 18:31:42.038475776
1230,56.5833333333333,1358,2023-11-30 04:17:12.465909248
1231,56.5833333333333,679,2023-06-09 23:42:04.625250304
1232,60.4285714285714,2961,2023-05-28 07:43:53.953668608
1233,56.5833333333333,679,2023-02-23 01:23:59.901719040
1234,0.0,0,2023-05-26 10:28:43.724400128
1235,79.6,796,2023-08-31 08:08:10.992963840
1236,2.16850828729282,785,2023-05-31 20:04:28.776780800
1237,0.0,0,2023-09-01 09:37:17.534810112
1238,60.5769230769231,3150,2023-12-04 18:10:03.257821440
1239,87.4666666666667,1312,2023-09-04 08:50:47.782132992
1240,0.0,0,2023-11-15 07:01:48.708295680
1241,120.0,960,2023-01-01 10:14:34.464761600
1242,15.6603773584906,830,2023-01-22 10:30:52.792744960
1243,57.0218579234973,10435,2023-08-13 12:44:28.647807744
1244,57.0218579234973,10435,2023-12-06 11:31:47.567546368
1245,231.272727272727,5088,2023-01-13 06:11:33.625152000
1246,0.0,0,2023-01-26 22:04:26.576508416
1247,0.0,0,2023-06-28 13:06:13.901891584
1248,120.0,960,2023-09-07 11:16:02.222682880
1249,62.5,625,2023-01-16 03:12:46.869721600
1250,0.168817204301075,785,2023-08-14 00:00:47.454242048
1251,0.0,0,2023-06-10 06:23:01.757822208
1252,3.55203619909502,785,2023-02-22 04:44:35.897810688
1253,59.0434782608696,1358,2023-07-03 21:41:13.924780288
1254,54.52,1363,2023-11-17 01:48:09.079411968
1255,56.5833333333333,679,2023-07-06 01:15:18.645872896
1256,0.037304566839329,785,2023-01-10 09:26:38.012590592
1257,120.0,960,2023-12-21 17:17:15.820402432
1258,120.0,960,2023-08-25 07:55:37.425332480
1259,120.0,960,2023-06-04 11:08:16.833451776
1260,55.1891891891892,2042,2023-08-04 16:27:16.197300736
1261,120.0,960,2023-04-04 07:15:03.849996544
1262,3.32627118644068,785,2023-04-29 13:59:52.249029376
1263,57.0218579234973,10435,2023-03-09 16:04:10.145107968
1264,79.6,796,2023-03-07 07:45:20.155841792
1265,0.0,0,2023-06-01 06:27:24.176826112
1266,17.0652173913043,785,2023-09-24 03:20:11.887683072
1267,59.828125,3829,2023-01-21 11:02:29.632710912
1268,79.6,796,2023-10-26 18:42:09.433580800
1269,60.4285714285714,2961,2023-09-29 04:04:25.693361152
1270,1.40681003584229,785,2023-08-29 08:28:34.217187072
1271,56.5833333333333,1358,2023-04-29 05:08:19.565565952
1272,56.5833333333333,2716,2023-05-12 06:15:41.638822144
1273,120.0,960,2023-08-30 12:02:33.918601728
1274,56.5833333333333,3395,2023-11-23 18:55:13.476058624
1275,1.11414634146341,4568,2023-01-24 01:37:56.570843392
1276,120.0,960,2023-03-02 10:04:21.945018368
1277,120.0,960,2023-03-11 13:24:40.652738304
1278,120.0,960,2023-09-21 15:55:08.308550656
1279,0.0,0,2023-12-02 02:35:41.003652864
1280,52.6153846153846,684,2023-03-26 10:33:19.179334912
1281,2.92820512820513,4568,2023-11-20 19:14:54.753431808
1282,56.5833333333333,679,2023-06-29 17:00:49.929160960
1283,56.5833333333333,4753,2023-08-17 18:20:12.245608704
1284,57.0218579234973,10435,2023-10-04 20:21:30.823774976
1285,56.5833333333333,1358,2023-11-03 07:26:23.579888896
1286,120.0,960,2023-11-05 20:58:02.918167040
1287,120.0,960,2023-07-02 15:05:41.561430272
1288,44.0,440,2023-10-25 16:34:14.696116992
1289,59.828125,3829,2023-12-07 20:45:00.083292928
1290,0.0,0,2023-08-26 17:39:20.756130304
1291,56.5833333333333,679,2023-09-20 10:36:22.092829952
1292,56.5833333333333,3395,2023-06-19 07:59:10.298019840
1293,63.65625,2037,2023-09-04 08:33:14.507931648
1294,54.52,1363,2023-12-03 01:02:37.602596352
1295,0.0,0,2023-04-29 08:48:47.834141696
1296,120.0,960,2023-11-22 01:26:09.775856896
1297,56.5833333333333,1358,2023-06-08 12:41:04.603744000
1298,120.0,960,2023-07-04 13:49:18.811963904
1299,120.0,960,2023-07-05 20:42:15.557687296
1300,44.0,440,2023-06-29 07:59:52.838278912
1301,656.974137931035,76209,2023-01-05 06:57:08.568210176
1302,50.0,650,2023-09-23 20:05:46.326400000
1303,0.0,0,2023-10-26 04:00:45.923145472
1304,275.0,6325,2023-11-27 01:45:48.426327296
1305,50.0,650,2023-03-11 19:07:02.672578816
1306,263.541666666667,6325,2023-12-26 02:57:18.978304256
1307,674.336206896552,78223,2023-01-15 16:30:47.274678528
1308,0.0,0,2023-06-27 18:25:23.008283904
1309,50.0,650,2023-10-15 15:33:56.508150272
1310,0.0,0,2023-06-29 21:32:23.074352384
1311,50.0,650,2023-12-12 04:37:17.916393728
1312,0.0,0,2023-07-27 18:35:16.407656448
1313,717.352380952381,75322,2023-03-01 00:03:13.458644992
1314,0.0,0,2023-11-27 19:15:45.744807680
1315,0.0,0,2023-08-19 21:52:23.483528704
1316,275.0,6325,2023-02-09 13:45:16.349835008
1317,0.0,0,2023-03-29 02:10:37.594512640
1318,0.0,0,2023-11-01 08:07:38.366627328
1319,287.5,6325,2023-05-25 20:43:34.407017216
1320,263.541666666667,6325,2023-08-28 08:24:33.111406592
1321,275.0,6325,2023-03-02 07:15:42.106834176
1322,50.0,650,2023-09-28 13:39:15.820705536
1323,0.0,0,2023-01-26 06:48:12.530110720
1324,0.0,0,2023-09-28 23:28:37.519291648
1325,50.0,650,2023-01-03 03:17:18.722524928
1326,231.818181818182,7650,2023-02-10 14:21:28.228771072
1327,731.8,76839,2023-12-26 08:01:19.923312896
1328,0.0,0,2023-07-12 09:54:39.817468672
1329,50.0,650,2023-12-15 13:57:19.282408960
1330,50.0,650,2023-10-25 04:12:51.143208192
1331,727.653846153846,75676,2023-11-16 09:04:57.699312896
1332,50.0,650,2023-11-24 15:09:57.006468096
1333,738.209523809524,77512,2023-01-01 00:51:04.070332160
1334,50.0,650,2023-08-14 07:38:23.798439168
1335,50.0,650,2023-03-21 00:27:53.715668992
1336,0.0,0,2023-11-30 01:40:19.802657024
1337,50.0,650,2023-06-03 01:36:09.594435840
1338,50.0,650,2023-02-06 07:49:44.905901824
1339,275.0,6325,2023-07-12 06:25:17.712444416
1340,0.0,0,2023-12-04 15:01:21.411468800
1341,50.0,650,2023-02-23 12:27:06.782071040
1342,0.0,0,2023-01-30 13:39:09.229162496
1343,0.0,0,2023-10-22 02:44:31.064913152
1344,50.0,650,2023-06-12 09:28:36.095190528
1345,50.0,650,2023-03-26 01:22:19.178544128
1346,50.0,650,2023-12-23 16:33:00.796413184
1347,275.0,6325,2023-09-11 12:04:20.330261760
1348,725.557692307692,75458,2023-08-12 08:28:05.295809024
1349,715.5,75843,2023-06-12 13:11:00.768172032
1350,0.0,0,2023-01-30 19:38:28.613999360
1351,0.0,0,2023-08-03 06:50:49.792277248
1352,275.0,6325,2023-09-09 19:43:43.127049984
1353,46.4285714285714,650,2023-04-20 01:28:19.609679872
1354,50.0,650,2023-06-30 07:04:56.451014144
1355,50.0,650,2023-09-08 12:01:29.971492608
1356,0.0,0,2023-11-13 13:01:33.056200192
1357,724.619047619048,76085,2023-09-15 00:17:14.876286720
1358,0.0,0,2023-07-26 10:01:34.162661120
1359,0.0,0,2023-07-13 12:47:38.932442368
1360,0.0,0,2023-06-12 23:34:18.819067136
1361,275.0,6325,2023-01-07 09:43:45.157253120
1362,54.1666666666667,650,2023-03-01 07:03:31.440892672
1363,275.0,6325,2023-08-05 10:06:36.955891712
1364,735.913461538462,76535,2023-01-02 08:31:20.668224000
1365,0.0,0,2023-03-24 06:52:38.512920832
1366,710.009433962264,75261,2023-05-28 05:04:19.504412160
1367,0.0,0,2023-12-23 01:02:48.383855616
1368,719.731481481482,77731,2023-10-14 16:09:56.722168320
1369,231.818181818182,7650,2023-01-08 19:10:57.475083520
1370,50.0,650,2023-12-26 19:35:47.323682816
1371,50.0,650,2023-09-27 22:43:32.006857728
1372,50.0,650,2023-01-07 20:45:58.083250176
1373,54.1666666666667,650,2023-08-14 11:20:04.811110912
1374,0.0,0,2023-07-25 18:01:00.328928256
1375,50.0,650,2023-06-09 11:07:17.949927936
1376,727.180952380952,76354,2023-04-30 18:32:29.167416576
1377,275.0,6325,2023-12-03 03:48:31.769406208
1378,50.0,650,2023-05-22 13:43:00.770286336
1379,0.0,0,2023-12-28 15:30:47.163264768
1380,725.819047619048,76211,2023-02-26 03:24:50.446295808
1381,275.0,6325,2023-08-18 18:44:18.093261056
1382,0.0,0,2023-10-26 09:35:06.072430080
1383,50.0,650,2023-04-05 23:18:18.590049536
1384,0.0,0,2023-06-12 18:21:34.133399296
1385,275.0,6325,2023-06-28 18:26:31.029803520
1386,0.0,0,2023-07-24 10:55:59.420129792
1387,50.0,650,2023-09-14 05:09:07.237749248
1388,0.0,0,2023-11-24 15:10:45.094198272
1389,0.0,0,2023-03-30 08:00:23.047416832
1390,50.0,650,2023-06-30 03:28:06.182279680
1391,725.807692307692,75484,2023-12-18 14:03:38.023048192
1392,50.0,650,2023-11-25 07:44:49.335582208
1393,0.0,0,2023-06-26 16:48:53.942607616
1394,50.0,650,2023-06-05 09:18:07.850514944
1395,46.4285714285714,650,2023-07-18 04:53:53.669551616
1396,726.894230769231,75597,2023-04-28 11:35:15.428326400
1397,50.0,650,2023-11-02 19:33:16.706859520
1398,275.0,6325,2023-11-03 18:56:02.313325824
1399,0.0,0,2023-05-19 04:27:26.164498176
1400,275.0,6325,2023-04-29 19:41:08.971237888
1401,139.703703703704,3772,2023-05-04 01:54:04.996321536
1402,102.733333333333,1541,2023-07-03 19:16:44.931756544
1403,225.954545454545,49710,2023-10-06 13:59:27.944416000
1404,102.8,1542,2023-06-27 17:44:26.415193600
1405,102.8,1542,2023-09-03 06:04:10.852947456
1406,139.703703703704,3772,2023-07-26 01:08:08.664428800
1407,102.733333333333,1541,2023-12-26 04:11:47.596916992
1408,96.5333333333333,1448,2023-04-26 06:07:26.768591360
1409,223.830357142857,50138,2023-02-05 17:14:27.687911168
1410,133.125,3195,2023-12-08 20:35:15.255665664
1411,80.4444444444444,1448,2023-09-06 15:09:40.078083840
1412,232.032710280374,49655,2023-03-16 01:34:13.642574848
1413,130.470588235294,2218,2023-02-09 21:02:01.315135232
1414,145.076923076923,3772,2023-01-21 00:39:50.917630720
1415,96.6,1449,2023-07-15 07:59:17.899789312
1416,145.115384615385,3773,2023-11-01 03:00:40.622146560
1417,224.990950226244,49723,2023-07-31 20:13:10.347323392
1418,102.733333333333,1541,2023-07-22 05:59:56.349094144
1419,102.733333333333,1541,2023-01-14 17:41:29.764566784
1420,145.076923076923,3772,2023-07-02 00:57:08.086702080
1421,102.733333333333,1541,2023-07-24 10:46:52.774408192
1422,76.3157894736842,1450,2023-10-03 07:46:59.929107712
1423,96.6,1449,2023-03-24 12:41:53.064693760
1424,96.6,1449,2023-08-21 13:19:44.517799936
1425,102.666666666667,1540,2023-10-11 04:44:25.241662208
1426,96.5333333333333,1448,2023-03-25 01:04:10.944431360
1427,102.933333333333,1544,2023-02-27 10:21:26.595753216
1428,140.5,3934,2023-01-24 06:45:37.768054272
1429,102.8,1542,2023-01-06 19:55:21.643219200
1430,96.5333333333333,1448,2023-12-15 00:02:52.775957760
1431,134.75,3773,2023-11-10 04:01:57.991239680
1432,127.72,3193,2023-09-16 23:29:49.578212864
1433,145.115384615385,3773,2023-05-01 16:24:14.789431040
1434,228.884792626728,49668,2023-03-04 16:03:01.397641472
1435,225.851351351351,50139,2023-10-07 07:33:48.901240320
1436,102.8,1542,2023-08-06 20:38:58.867970560
1437,224.316742081448,49574,2023-04-04 15:05:27.794131968
1438,221.417777777778,49819,2023-06-14 00:16:55.679295232
1439,145.115384615385,3773,2023-02-18 04:53:11.111775488
1440,145.038461538462,3771,2023-01-31 10:43:13.511440384
1441,145.076923076923,3772,2023-02-16 15:54:51.241760768
1442,76.2631578947368,1449,2023-09-08 17:08:33.784963584
1443,80.4444444444444,1448,2023-05-07 19:13:35.106125312
1444,127.68,3192,2023-07-04 23:56:23.761085952
1445,145.076923076923,3772,2023-04-14 07:59:49.312623616
1446,96.4666666666667,1447,2023-05-30 19:23:10.213167360
1447,96.6666666666667,1450,2023-02-12 00:45:59.471373056
1448,145.115384615385,3773,2023-09-27 07:03:57.667738368
1449,145.115384615385,3773,2023-04-12 09:22:56.234085120
1450,224.418918918919,49821,2023-06-01 19:38:24.963913472
1451,145.115384615385,3773,2023-09-11 08:06:41.026860800
1452,145.153846153846,3774,2023-09-15 02:15:00.806555136
1453,158.964285714286,4451,2023-08-19 11:26:08.174486784
1454,145.115384615385,3773,2023-04-16 22:39:51.799334144
1455,102.733333333333,1541,2023-06-06 20:19:23.452210176
1456,102.866666666667,1543,2023-01-03 13:54:41.508955136
1457,218.563318777293,50051,2023-01-26 03:03:13.908966656
1458,102.8,1542,2023-09-16 23:33:34.750621952
1459,145.038461538462,3771,2023-06-26 19:06:57.032220928
1460,102.733333333333,1541,2023-09-23 08:46:45.225661696
1461,145.192307692308,3775,2023-03-20 07:33:29.562498560
1462,102.8,1542,2023-03-02 02:39:59.571986432
1463,230.748837209302,49611,2023-06-18 12:57:30.200355328
1464,102.933333333333,1544,2023-07-19 16:56:23.946294272
1465,145.153846153846,3774,2023-08-09 22:21:18.367971072
1466,96.6,1449,2023-09-13 19:40:05.142144256
1467,220.442477876106,49820,2023-03-24 19:17:48.119443456
1468,106.466666666667,3194,2023-11-24 05:31:39.054787328
1469,225.009049773756,49727,2023-08-20 08:46:51.099546112
1470,102.8,1542,2023-11-20 07:54:24.236494848
1471,224.40990990991,49819,2023-04-09 16:16:45.088072192
1472,96.7333333333333,1451,2023-06-19 04:38:46.149088256
1473,232.915492957746,49611,2023-03-29 09:14:11.299766784
1474,96.6,1449,2023-12-21 14:09:02.311942144
1475,102.866666666667,1543,2023-04-22 20:45:06.706291200
1476,102.866666666667,1543,2023-12-30 21:41:05.133586176
1477,102.733333333333,1541,2023-05-29 23:22:52.096851456
1478,223.461883408072,49832,2023-04-18 03:14:55.646899712
1479,80.6111111111111,1451,2023-07-26 19:40:27.112813824
1480,223.156950672646,49764,2023-12-04 03:05:21.814118656
1481,96.5333333333333,1448,2023-09-13 00:06:58.498842880
1482,96.4666666666667,1447,2023-11-10 07:09:01.382850304
1483,145.115384615385,3773,2023-03-25 05:11:03.934380032
1484,228.808219178082,50109,2023-12-29 15:05:22.147309824
1485,102.8,1542,2023-07-04 13:57:40.670027008
1486,96.7333333333333,1451,2023-06-05 01:19:46.345271552
1487,90.625,1450,2023-06-06 22:43:57.127250944
1488,219.236842105263,49986,2023-01-11 03:31:40.683009792
1489,218.039301310044,49931,2023-06-11 18:55:39.132575232
1490,230.06880733945,50155,2023-12-16 19:52:40.990659328
1491,96.6666666666667,1450,2023-12-18 13:48:06.097859584
1492,102.733333333333,1541,2023-08-01 19:18:21.361837568
1493,96.7333333333333,1451,2023-01-15 12:35:49.659129856
1494,102.933333333333,1544,2023-05-24 18:32:42.733032448
1495,102.8,1542,2023-04-10 09:12:18.414889216
1496,145.192307692308,3775,2023-07-30 23:31:58.709767424
1497,224.468468468468,49832,2023-03-31 12:10:43.871676160
1498,96.6,1449,2023-09-26 12:32:26.440271104
1499,102.733333333333,1541,2023-11-27 08:24:10.644589312
1500,227.164383561644,49749,2023-06-09 12:08:10.101681408
1501,0.0,0,2023-08-04 20:09:04.156761344
1502,0.0,0,2023-01-03 13:57:54.220726784
1503,0.0,0,2023-05-23 00:18:57.290792192
1504,0.0,0,2023-02-22 16:16:14.243811328
1505,0.0,0,2023-02-02 02:45:14.046441472
1506,0.0,0,2023-01-30 08:34:47.502914816
1507,0.0,0,2023-03-13 22:16:43.359466240
1508,0.0,0,2023-03-26 02:41:37.445125632
1509,0.0,0,2023-02-22 07:20:49.976971264
1510,0.0,0,2023-08-17 20:49:34.187508736
1511,0.0,0,2023-06-25 12:36:49.245358592
1512,0.0,0,2023-12-03 10:36:57.370538240
1513,0.0,0,2023-03-30 02:49:51.011897344
1514,0.0,0,2023-11-19 04:24:50.946413056
1515,0.0,0,2023-01-13 16:21:04.539915520
1516,0.0,0,2023-09-10 21:42:15.314417408
1517,0.0,0,2023-05-29 22:53:02.192943104
1518,0.0,0,2023-07-12 13:20:33.610482432
1519,0.0,0,2023-08-20 13:18:35.650599680
1520,0.0,0,2023-08-20 10:58:13.273072896
1521,0.0,0,2023-09-29 02:24:37.702445056
1522,0.0,0,2023-05-12 21:38:08.194187520
1523,0.0,0,2023-10-20 15:11:29.097244160
1524,0.0,0,2023-06-02 02:19:08.445289728
1525,0.0,0,2023-11-10 01:59:09.671217408
1526,0.0,0,2023-12-09 15:40:48.135563520
1527,0.0,0,2023-03-26 20:18:22.371088384
1528,0.0,0,2023-12-27 05:26:59.133768192
1529,0.0,0,2023-02-28 15:33:45.688626944
1530,0.0,0,2023-09-27 14:38:09.712145408
1531,0.0,0,2023-11-24 13:00:23.236219904
1532,0.0,0,2023-10-24 04:08:15.751427840
1533,0.0,0,2023-05-07 21:06:24.077866240
1534,0.0,0,2023-06-19 06:02:51.283874048
1535,0.0,0,2023-01-29 23:37:49.524359168
1536,0.0,0,2023-06-16 05:34:00.087276800
1537,0.0,0,2023-07-19 20:47:36.916245248
1538,0.0,0,2023-02-08 20:39:50.702933504
1539,0.0,0,2023-08-17 23:59:08.992054784
1540,0.0,0,2023-07-27 07:22:11.288954880
1541,0.0,0,2023-09-15 15:39:19.828641024
1542,0.0,0,2023-11-05 04:45:32.445456896
1543,0.0,0,2023-04-26 13:31:29.456580352
1544,0.0,0,2023-02-01 19:47:49.288123904
1545,0.0,0,2023-07-20 13:58:22.838329856
1546,0.0,0,2023-10-14 13:17:08.959797760
1547,0.0,0,2023-02-23 00:57:51.397838592
1548,0.0,0,2023-08-20 08:45:32.042267136
1549,0.0,0,2023-03-25 15:55:12.820914688
1550,0.0,0,2023-10-05 04:33:20.308251136
1551,0.0,0,2023-11-20 18:51:46.728112128
1552,0.0,0,2023-08-08 22:26:27.954732288
1553,0.0,0,2023-01-08 18:19:04.176527616
1554,0.0,0,2023-04-02 12:13:25.050470144
1555,0.0,0,2023-10-10 23:37:13.385071616
1556,0.0,0,2023-12-29 16:28:42.307687168
1557,0.0,0,2023-09-15 07:57:45.833427712
1558,0.0,0,2023-05-29 06:04:34.620904704
1559,0.0,0,2023-04-01 03:32:57.226915840
1560,0.0,0,2023-03-20 07:30:00.516820480
1561,0.0,0,2023-10-15 11:10:13.359850240
1562,0.0,0,2023-12-22 14:28:45.224837632
1563,0.0,0,2023-12-15 09:16:11.236641024
1564,0.0,0,2023-05-14 14:04:36.459463680
1565,0.0,0,2023-10-12 19:49:04.299639808
1566,0.0,0,2023-05-09 04:59:42.024999680
1567,0.0,0,2023-07-22 10:12:22.923934720
1568,0.0,0,2023-08-23 17:58:18.544422656
1569,0.0,0,2023-03-27 14:52:29.295504896
1570,0.0,0,2023-03-19 07:18:02.686433280
1571,0.0,0,2023-04-22 21:04:21.535098112
1572,0.0,0,2023-05-21 03:33:28.715569664
1573,0.0,0,2023-05-13 05:53:19.302724608
1574,0.0,0,2023-11-16 17:22:19.727887872
1575,0.0,0,2023-12-26 07:55:39.521244416
1576,0.0,0,2023-04-26 05:03:10.407129600
1577,0.0,0,2023-10-01 12:07:20.123479552
1578,0.0,0,2023-07-26 10:17:05.553682688
1579,0.0,0,2023-03-12 07:10:55.850491648
1580,0.0,0,2023-11-23 05:58:14.665218560
1581,0.0,0,2023-07-10 05:47:35.327066624
1582,0.0,0,2023-03-13 06:30:20.502180352
1583,0.0,0,2023-01-04 02:28:39.205362688
1584,0.0,0,2023-11-30 10:02:59.547258368
1585,0.0,0,2023-07-09 02:00:56.924498688
1586,0.0,0,2023-02-27 18:50:10.963969792
1587,0.0,0,2023-07-08 16:44:25.548574464
1588,0.0,0,2023-08-11 06:13:35.805510144
1589,0.0,0,2023-09-10 07:11:21.157626624
1590,0.0,0,2023-11-09 17:41:15.104758528
1591,0.0,0,2023-02-18 06:10:55.851794432
1592,0.0,0,2023-06-13 09:23:15.831330048
1593,0.0,0,2023-10-23 12:35:13.567844096
1594,0.0,0,2023-11-10 13:44:09.078343424
1595,0.0,0,2023-01-21 16:42:50.181061888
1596,0.0,0,2023-07-24 05:56:01.336755456
1597,0.0,0,2023-08-01 12:58:04.759676928
1598,0.0,0,2023-11-16 03:46:24.405413120
1599,0.0,0,2023-08-03 23:39:11.019348224
1600,0.0,0,2023-12-29 08:50:14.074417152
1601,308.692307692308,8026,2023-05-16 12:50:12.442501120
1602,284.32,7108,2023-11-15 17:59:05.346812160
1603,311.538461538462,8100,2023-10-08 17:12:27.027433728
